i could find u instantly lol,0
but at least making an effort yk,0
i get it,0
u build a base?,0
besides I admin abuse,0
ill just ban everyone that annoys me,0
i lost all my items anyway,0
u wanna team?,0
damee,0
rtp,0
they rly do have aimbot,0
he had a punch bow and shot me off a mountian lol,0
i have a full inventory so,0
you a pro minecraft player,0
i need 17000 cobblestone,0
shadow i think im gonna die,0
guard how much money,0
guard let it despawn I think,0
bre,0
is guard muted,0
shadow u should extend world boarder,0
bother sky,0
i flew to edge of world,0
what is 27.272727272727%,0
LMao I was wondering when you'd ask,0
i asked way earlier too,0
oh just ignored u then,0
u just didnt answer lol,0
lmao sorry,0
its fine but what is it,0
It's for the chat ai,0
it's guessing how bad a sentence is,0
u wanka,1
pusy,1
weird,0
just got a new dataset,0
will take a while before it's stable,0
ancient cities so annoying to fine,0
ball,0
3 bells 1 village,0
my money is draining,0
I got a whole 26.25,0
enchant bottles to expensive,0
how expensive?,0
gotta be cheaper,0
they should be like 20,0
mansions so hard to find,0
just use /locate smh,0
why dont u just admin abuse,0
that's what I always do,0
gimme op lmao,0
slide op so i can admin abuse,0
anyway,0
are u still like the coder for the server,0
the coder?,0
uh,0
like mod,0
like u still add the plugins and stuff,0
that what the staff ranks means right,0
me or sky,0
or jax,0
ur a staff why dont u get full netherite lol,0
who says i dont,0
L u k y,0
can i get my stuff from other server lmao,0
what other server,0
the old zumba server,0
dhn before the reset?,0
what reset?,0
before 1.20?,0
like when sky took over?,0
dang it,0
??? xD,0
i really wanted my old crossbow back,0
but yea it was before the reset,0
my crossbow was cracked,0
i killed so many people,0
yk what I just realised,0
I dont give 2 shits,0
im bored so am just talkin,0
just flyin around,0
eh its fine,0
lemme get protected,0
i dm u,0
sugarcane,0
-,0
how are yall?,0
im using google images,0
guard-,0
im new to this server,0
oo cool,0
what can i do on here,0
well its a smp :P so many things,0
not much you cannot do lol,0
whats goody my gang,0
u seen what i msg you,0
no?,0
are there any rules besides no cheating,0
do /rules,0
type /rules,0
sky demoted to donator,0
can i live with anybody,0
1.18,0
1.19,0
tn,0
ill look in a moment,0
water,0
20,0
words,0
woods,0
rods,0
woords,0
roowds,0
okwernjkhlefr\,0
y are u here,0
bc no life,0
its past ur bed time,0
stfu 33333 3333 3 3 3 3 3 3 33 3 33 3,1
q,0
y u up so late,0
so late?,0
it's 3,0
late for u?,0
i go to bed anywhere from 3 to 5:30 lately,0
Yes but y on server?,0
cuz im acc playing,0
when im not trolling you,0
why server so dead ..,0
does sky owe u voiceovers?,0
1 as of now,0
just waiting for her to get back to me,0
she prob depressed or smth,0
don't say that so lightly,0
matter of fact i most likely never got out of my mc phase cuz I am depressed,0
oh well,0
blame zumba,0
for making you depressed?,0
he didn't exactly make my situation better :troll:,0
anyhows,0
she's doing ranks,0
im going on vacation acc,0
that will prob help u,0
so from wednesday it's gonna be chaos probs,0
mando ive been depressed for years,0
she fr doing ranks?,0
im on antidepressants,0
so the vacation is not gonna do much for me butttt,0
im kinda tempted to do an ad a day whilst im on vacation,0
could u handle that many or do I need to get a second editor,0
Prob not,0
as in probs not able to handle it or probs not getting another one,0
prob notgetting another 1,0
bc i dont think u will find som1 to do it for free,0
and w/ time like me,0
true but ive got at least one person who's rly good at editing that has a reasonable amount of time to crack out a fewe,0
what do u need from us,0
just voiceovers or clips or both,0
i can get 90% of clips some way or another,0
so just voice overs rlly,0
kirbo is probs not up for it anymore,0
he knows that im michielo and the implications that it brings,0
was he ur 2nd person?,0
we have a history~,0
nah nah,0
just that he offered to do voiceovers,0
to sky,0
before he knew im me,0
hasn't he known that for months?,0
or am i mistaken,0
he didnt realise shadow was michielo as far as whispers go,0
how i make a vid is,0
i get a idea,0
i ask sky for voice over,0
or i do it my self,0
then i go think how will i record + edit it,0
then i will go record + edit it,0
nvm u didnt ask all that,0
would it be an idea to kinda have me in between dhn and u so you get everything you need to do 1 a day?,0
Sky has that egirl voice but ive got someone else (jax) and he's an actual fucking dj with a great mic etc so voiceovers shouldnt be a problem I think caleb for example would do fine as well,1
dont take that out of context-,0
dk most of the time sky does not to good voice overs,0
but that is prob just her mic,0
no it's smth else,0
i don't think,0
when i ask her,0
I mean the mic doesnt help,0
to do a voice over im not saying how to do it clearly,0
it's smth else as well,0
like when i did that one with colmew,0
i was being clear how to say it,0
and he has a better mic and other stuff,0
ill go sit in between then,0
like how sky sounds on vc when she is talking to people sounds a lot diff from voice overs i think dk tho,0
correct,0
sky has had visitors in her room 24/7,0
so she doesnt really have the time to do a proper voiceover cuz there are ppl talking 99.99% of time,0
but as far as I know they leave today,0
like on sat,0
she had 4 people in her room,0
all talking at the same time,0
yh it's chaos,0
mind if I only contact u on michielo then?,0
idm,0
cuz on vacation im not gonna be on shadowlegend,0
oh and one more thing,0
it's an all inclusive with unlimited alchohol so uhh,0
yeah-,0
can't go wrong,0
idk how much sense im gonna make,0
just like a warning in advance,0
it'll be fine though,0
nothing to bad can happen,0
im guessing your family with be with u?,0
if u send me a script a day for example or what u want as voiceover Ill get someone to do it within 24 hours and send it to you,0
and then u can do ur thing,0
I can give u perms in game if u dont abuse it probs have another alt laying around,0
only perm i would need is like gmsp,0
for xray videos,0
you could just put that on the other account i have,0
might just get staff to supervise u if u dont mind,0
as u and guard are always fun,0
i would say just give it to the alt so you can also see when im logging on it,0
and then if u do ur thing with the voiceover and ur done u can send it to me and ill get it uploaded,0
yh exactly my thought process,0
or just have a staff supervise without giving u the permission,0
that works as well yk,0
it might be a bit more senior staff though so they might have never even gotten online here,0
there is always a staff i can ping to get on prob,0
im not letting anyone do that,0
you mean a staff member?,0
like they are awesome ppl dont get me wrong but it's easy logging players. if they give perms to others tracking it becomes way harder,0
you mean your staff members giving perms to others?,0
well not my staffmembers,0
but yk,0
so I may just get some people I work with and pull them off of their respective projects and assign them to babysit u for however long u need,0
I think jax is the only one u alr know but ik he's got vacation time scheduled in,0
should look at the schedule,0
recordings are fast most of the time so it wouldn't pull them away to much,0
true but it's more logistics stuff for me to deal with,0
like that video with 1.8k views i did with mike took 15sec of his time,0
LMao,0
speaking of that i need to ask sky to post that one on tiktok again,0
send it to my acc,0
with the vid,0
ill make sure it gets uploaded today,0
welp cya imma be online on dc for a bit longer,0
guard u have /bak bads base?,0
trying to make,0
3 vids in 1 night,0
for mr shadow,0
y grief,0
was that worth it,0
tbh now fix it rq,0
yes it is kringe,0
i at spawn no reason to tpa,0
just dm me if u want talkz,0
im testing stuff rn so dont mind me,0
setting up the ranks,0
hellow,0
gejgh,0
bhjfe,0
awesomr,0
ghfe,0
hjudeah,0
shadoww,0
oh its heed,0
in vanish whilst no players are on,0
what u exploring this time?,0
i wasn't vanished.,0
okay.,0
why the periods?,0
experience,0
do u have 2 netherite upgrades i can have or buy,0
I dont think i have any,0
let me check,0
can you pay me in the diamonds it cost to me it?,0
how many diamonds,0
its 14 for 2,0
do you also need netherite?,0
no i have some,0
tyy,0
you gave me an extra,0
would you like it back?,0
its fine,0
if you say so,0
only one diamond lol,0
fully maxed,0
awesome!!,0
i wish we could break end portals lol,0
for my base design,0
i tried to break them and it just didnt work lol,0
oh yea are we allowed to claim in end,0
how did the vote turn out,0
chest,0
mando u got extra wither skulls,0
sky can u put wither skelton skulls in shop,0
diamond tools,0
i saw the tiktok,0
gruff can i join your team,0
uhh idk,0
brooo,0
not up to me,0
anyone have a trident i can have ill give a netherite,0
sky do u have an extra trident,0
skys not on,0
mando do u have one,0
how many people play the server,0
not alot,0
puffer fish,0
scute,0
pufferfish,0
scute = turtle master,0
lets gooo,0
mr guy if u find a trident ill give u netherite for it,0
smooth stone,0
how do you get money,0
selling,0
u can do /sellall hand,0
wow thx,0
il try find you a trif=dent as soon as i get some stuff,0
i found a sculk place,0
lmk if u need help looting,0
--30,0
not a city tho id think,0
i can help dig around,0
ehat do i do,0
if u wanna accept /tpaccept,0
its not a city,0
thats what i said,0
the noises are scary,0
how much does a diomond sell for,0
200 smth,0
ok thx,0
diamond sell for 210,0
mr guy a warden spawned lol,0
ik i got hit,0
scared the life out of me,0
i went to spawn,0
cherry blossom!!!,0
woodplanks,0
trident,0
-110,0
anyone have an xp farm i can use,0
30,0
hola mando,0
can u claim in nether?,0
as of now no,0
hey shadoww,0
also shadow i sent what i said to sky i forgot to not do that to u,0
wolve,0
wolfe,0
he died :(,0
hes out on a date wit rick,0
WHO IS RICK??,0
no 2,0
sky can u make like a public xp farm at spawn,0
like wit spawners and stuff,0
just go to the end,0
make ur own,0
so i dont have to fly to the eman farm every time my shovel gets low,0
y dont people sue mcdonalds when they are still depressed after eating a happy meal,0
how do you check how many claim blocks you have,0
./claimlist,0
1.52 sec :),0
shadow are u on,0
portal,0
yo mando,0
how did u get ur rank name to change color,0
bc our lord and master pepe the frog changed it,0
37x39,0
what the answer,0
whats 37x39 mando,0
cmon,0
37 x 39,0
do the math,0
to ahrd,0
hard*,0
1390?,0
Itzz_Skyy will ranks have /craft ?,0
im totally not doing that rn,0
that is literally waht i just tested,0
thats so ironic,0
hi despair,0
oh hi,0
how u doing,0
:pepekillperson:,0
oretty good,0
:pepeswat:,0
:pepeknife:,0
:bang:,0
minecraft should have emojis,0
should I do plugin?,0
please dont,0
emojis?,0
dear god no,0
see h3nn gets it,0
Yes you should shadow,0
dms,0
so there can be pepe the frog in minecraft,0
i luv pepe,0
pepe is lord,0
lord is pepe,0
hail pepe,0
its two agasint one mando,0
u two aren't the whole player base :pepeshrugsmile:,0
i dont think many people will agree with you mando,0
anyway i had to do an assessment today it was awful,0
awww,0
i was asked more than 200 questions im not exaggerating in thr slightest,0
what was it about,0
And theres still more,0
mental healthy stuff,0
i have to go back like fiur more times,0
for two hours of non stop questions each time,0
hoho,0
samuel amberg,0
i didnt trusr ,0
woah calm down jamal stop being such a negro 2 2 2 2 2 2 2 2 2 2 2 2 22 2 2 2 2 2 2 2 222 2 22 2 anyway who here likes minecraft,1
woah calm down jamal stop being such a negro 2 2 2 2 2 2 2 2 2 2 2 my fav game is minecraft any1 want to play w/ me im making a new base rnn,1
woah calm down jamal stop being such a negro 2 2 2 2 2 2 2 2 2 2 2 my fav game is minecraft any1 want to play w/ me im making a new base rnn 2 2 2 2 2 2 2 2 2 22 2 2 22 2 2 2 2 2 2 2 22 2,1
RzYlofVdj25kqnZ,0
bro is abt to have micro on him,0
bros abt to have microsoft on them,0
DarkStray what are yalls world views,0
YES MOTHER RUSSIA,0
0vrGtrq3PFtz3B3,0
stuff abt grooming kids,1
sieg hail,1
im open to being groomed,1
wigga prob allowed,1
nigga isnt allowed,1
color black,0
nono white black yellow ext,0
white yewllow,0
zinji,1
aqtul nafsak zinji,1
and now we bakc,0
eh kinda not worth,0
whats the most white thing abt a black person,1
Void_Darkgod1,0
tbh SirBot1 a new kid joined,0
that darkgod kid,0
Void_Darkgod1 why are you retarded?,1
clownpeirce kinda fell off after 2021,0
before you get sent down south,0
BRO EVEN IM RICHER,0
tytytytytyt,0
shift click the item w/ a item in ur hand,0
more op then color bomb,0
imagine someone crystaling you while your trapped in the air,0
nvm it was 7 gbp b4,0
thor hammer,0
skull smash down,0
bomb,0
how tf do i get this squid heado fff,0
ghehaiuwg diuaw,0
idmmmm,0
that was strength,0
bro pushed me off a whole mountian,0
bro pushed me off a cliff,0
abS7x4lXxlnAoUV,0
What kind of pfp you want?,0
lvial,0
Ooohhh mu cupcakes are almost ready,0
bozem,0
trapdoor,0
Mando135790 can u take me in,0
Mando135790 can u take me in team?,0
kinda ded server,0
cooki*,0
so ? you cna play java,0
me asf being in two calls at once,0
favorite,0
i expected you to make summin crazy near my base,0
suh my dude,0
today i spent 250k making a farm bigger then skyz,0
"watch it",0
wsg my people,0
wsg my,0
fav,0
What's your favorite ice cream flavour?,0
and dirt on the walls,0
Why is there a gold block on the ground and dirt on your wall,0
Keep the shears-,0
Second s=chests,0
i cannot say ma' am,0
shift click,0
YOu have to click shift twice...,0
Busy idk,0
make sky's farmer bigger,0
kinda deder,0
server is deader then toms paretns,1
Mando²,0
Also dw he has a new account,0
How do you know I have an older brother-,0
It's someone else's name,0
dk you seem like a transgender person,0
Your name should be social media girl,0
how tf do i get there even,0
{time},0
I think that is a beautiful word,0
Suuuurrreeee,0
y ur girl change her ign,0
imagine u do ?ip Mando13579,0
som1 do ?ip _t0m1030,0
woah cal,0
woah calm down not real,0
?ip Mando135790,0
???? ????????? ??????,0
with nothing running - mc,0
?TrainMan,0
?ip trainman?,0
tbh i got nitro from me,0
guard y dont u want to watch wan shwo w/ me,0
like the shears replace them self,0
they are bigger,0
Suuuuurrrreeee,0
just go back to being afk,0
i might have may that big cooike,0
THAT WAS SO COOL,0
TFFF,0
welp i guess i continue making sewer bigger,0
I nevvvveeeerrr affkkk,0
party in the usa,0
dododo,0
Schlatt's Basement,0
me asf downloading a song called "Schlatt's Basement',0
"ip and port below join at your own risk",0
Kemirt,0
"Smando",0
like detail,0
Well he kinda is clothe less,0
"after a 27 hour man hunt kermit was found and killed",0
do they make your game lag with them,0
do they make your game lag bad with them,0
I mean I doubt it's nothing when tom's demons kills his friends,0
i was thinking of doing it in the pipes when u first enter,0
spam ZZZZ on ur keyboard,0
glass pane,0
Sure somewhere-,0
do you have any pink dye=,0
Why do you want to live in my house-,0
we have temp spawn atm do,0
Sirarora the bot,0
i added,0
-20,0
SirBot1 istfg,0
he going say "a kid said he was coming to my house on a discord",0
I said I removed it earlier today already',0
Mando..,0
WHO KEEPS PLACING THESE PINK BLOCKS,0
Nah I my house is ugly I didn't actually ask for a rating,0
Why are you dancing in my gouse-,0
this is a new ai we having training,0
for someone who said they ran 2 MC servers at the same time. you don't know what /bac is?,0
u3gtTIf3A8Vdcix,0
so my opinion is the best on MC servers,0
should just start a new season and make the server private,0
tt = tiktok,0
then the idea was make other 1s bigger,0
wat if we make a tunnel that goes into skys books,0
i was trying to make bigger tunnels,0
yes its guud,0
im trying to make bigger tunnels thru skyz base,0
meteor client is a tool,0
like the "you have pvp off",0
get*,0
i will go there and put a cage my self,0
whos pfp,0
.Laqie002 wyt of soviet russia,0
1. [Social Media Guy] Mando135790 &gt; $986.094.31,0
global 1,0
batman prob lives here,0
tbh i just stop playing then,0
guard me down 70k,0
Mando! — Today at 7:47 PMhey I just spent 5hrs making a farm that uses a tnt duper and i'm pretty sure there is a plugin that disables them and if there can you please fix it :Prayge: :Prayge: :Prayge:,0
is there a plugin to stop tnt dupers? because i just spent 5hrs making a farm and it doesn't work..,0
there might be a plugin stoping you,0
tbh the 1 pink trap door,0
okay mando do you want to see progress :))))),0
me asf thnking wat nono words i will say to shadow if there is a plugin to stop tnt dupers,0
how tf did i play 10hrs today.,0
How much you need',0
ima add baltop can someone try when i say so?,0
bc shadow would of said smth like "shut the hell up stop calling me mr",0
just change the color,0
im not racist,0
My nails are half done,0
I CANNOT SAY WHAT I AM DOIJNG,0
Let me paint my nails,0
so im building it rnn,0
why are there so many zombies all of a sudden?,0
im not a pedo,0
and i got all skys villagers killed,0
THAT IS NOT JUST A MISCLICK,0
skipin the night is bad,0
it thought i was being mean but i actually want to build one lol,0
like with a barn and such,0
i tthorug it dowonw,0
like a dive bomber sirbot,0
dirt block,0
:joy:,0
SirBot1 sky is a meteor client user,0
"I LIKE THEIR HOUSE.... but i dont really love it",0
"i havent used copper yet i wanted to do smt like this",0
want^,0
clash royal king laugh: HE HE HE HA,0
5k for 1 stack of waxed oxidixed copper dammn,0
1202,0
PFFTT,0
the user Zukande is bullying me.,0
thats quite a name,0
pick the area thats gonna be dedicated to ur cookies,0
that is a fish ma'am,0
she got in my way. she thought if she ran fast enough she would pass the bike,0
unlucky,0
I SAW THAT,0
i need a crap ton of chest,0
IM GONNA NEED SOOOOOOOOOOOO MUCH CHEST OMG,0
the man who commeted "does it have trade/economy? give us informaton",0
DieHardNetwork · CreatorIts semi active!!,0
i see that baltop dont show owner or staff balance,0
toms parents are mroe alive then this server,0
mAnDo alt,0
what special,0
she is baltop two,0
im just bored of the server rnnn,0
what are the special perms of your role mando?,0
im kinda poor,0
let me check how many wools i have generated from my little sheep farm,0
good luck,0
best of luck,0
dem^,0
only 15hour 54 minutes playtie,0
i want to blast this mountain,0
skippng night is bad,0
Prettiest girl at the party :)),0
Are you a woman?,0
i said that cauzze i was about to sleep and you came so i cant skip night,0
&lt;[Player] FreForestt&gt; you joined on the wrong time mando,0
Sorrry I don't have a sword,0
Suuuub,0
umm maybe later?,0
do you remember DecayCrust from Zumba's server,0
a new member,0
a new player,0
Thank you!,0
Sirbot please-,0
color,0
"jambo,0
tbh its time to fill skys base w/ 5k of cooki,0
Change the wood color,0
u at skys base ?,0
1 2,0
woah calm down sky,0
copper is good block for flooring tiny rooms,0
1 day guns will be added into mc,0
FireForestt wat to dupe ?,0
i havw 2 cents,0
Fire's house looks good,0
Fire's house is good!,0
yet^,0
skull FireForestt,0
well its late night 10:14 tomorrow is school Sunday :),0
thanks ^^,0
Itzz_Skyy yk its prob off beacon people tp trap people with it,0
i got luck and there is a pillager out post right here,0
Don't kill my pig please-,0
i want to make mine bigger but im gonna make an rain farm then an iron farm first,0
sky i suggest you keeping trapdoor on the top of sheeps,0
shadow removed it,0
sky do you need wool&gt;,0
skill issue being stuck,0
i callng peta,0
Glad to hear! ^^,0
IM GOOD,0
HOW ARE YOU SKKKKY,0
Who are you then?,0
me asf put 17 short books in skys mail box,0
Sirbot that's my pig-,0
i would never kid nap any1s pets,0
I can see you you know,0
e-gilr moment for mando,0
He's a girl with a yellow shirt,0
Such a pretty female you are sirbot,0
mobile,0
adios,0
Alright have fun !,0
ik i spelt it wrong..,0
You have to keep them safe all mobs can break them,0
but rather then that i dont talk to many people on this server,0
i got the ones from the suspicious gravel,0
The ai hates "!",0
I love it!,0
do you have soul soil?,0
no more night skip,0
is all you say "contact sky man",0
socialspy,0
i got a gift,0
i have a gift fireforestt,0
92,0
i sold dirt for .75 guys!,0
ZestyEgirl want to be my girl?,0
Its zestyegirl guys!,0
where are you guys?,0
fire are we team &gt;,0
KhS3HPGKJbtUXW!,0
rkis is smart,0
Please,0
stop being a minecraft nerd,0
sgmCmyNBz014MTL,0
sjsjsjjsjs,0
wisiejsisjejd,0
JKEFHS JUYAWVDF,0
keep ur self safe,0
YOurself,0
i am spanish but not mexicz,0
she means Keep Yourself Safe,0
mexican?,0
mando my sister asked if ur mexican,0
im making my wool farm bigger,0
+ and my mom is pregoo again,0
i have 7 siblings and my mom is pregnant with my 8th sibling,0
tbh i killed u 3 times earlier,0
:copium:,0
1 time,0
and you can always make the farm bigger,0
ILL SET A TIMER,0
kinda ish,0
V2,0
i just need to get an intro to the video ok,0
im guessing ur from tiktok then? :&gt;,0
2 weeks without shadow :(,0
shadow busy,0
the AuditLogger bot is functioning well or not?,0
calm down jamal,0
who tf changed my signnnnn at my farm,0
Itzz_Skyy i think geyser isn't updated,0
WHY WOULD I BE PLAYING MC THEN,0
IM NOT AN AI,0
what is this ai stop this right now sky,0
my birthday is in a month,0
i need fast mining of dirt,0
ai's like you don't need right,0
HITTING THAT LIKE AND SUB oooooo,0
go : ),0
y tf bad omen boy,0
he is beind u,0
stopping krime,0
and do ?ip,0
bc people won't be seeing up,0
then removei t,0
"stopping 9/11 on the public smp" or smth like that,0
ima dip kinda mid i cant say racist stuff unless its in a diff language,0
he is actually drinking rn mando its funny that you go that right XD,0
guard is racist,0
https://www/ youtube com/watch?v=Kppx4bzfAaE,0
dam how much blaze ros you have mando,0
dkdk they all taste the same no matter the color,0
u also enjoy them?,0
10:45 PM already,0
luckly,0
but lucky for me,0
it's a new program they're trying,0
she's a 10,0
no just a regular,0
Itzz_Skyy do /sudo MTRSM c:,0
mtr n o i t d o e s n ' t,0
no sleep for u FireForestt,0
sub^,0
or skip night through cmd,0
you have to actually buy stuff dont beg my staff and bribe them,0
RH7XsDhfejX1d0Z,0
-70,0
tinypet are you a new player?,0
sticks & string,0
yoo a bypass,0
planks iron cobblestone redstone,0
22,0
and mvp+ i think has all,0
gross,0
baby chicken=chick,0
little small,0
little spawn,0
btw we pass like 20 rooms,0
wehre the ninja turtles,0
you sit in ur moms house all day on discord making mc plugins,0
rick is shadows boyfriend,0
got himmmm,0
got lacking,0
shadow be having his famil;y make rick tbh,0
I have ai get a location on the map check if it's "not active" hence no players,0
advantage over other players,0
advantage over other players no?,0
might be that just a little sad,0
isnt that just a little sad,0
psst shdadow come here,0
fix tnt dupers pwease shadow plz i will do anything,0
u 2,0
:],0
i saw this server on YouTube .,0
its black like coffee,0
cuz he wants to find bypass duh,0
when willl hee senndndndnd,0
surly he sends 21 euro by 30 min,0
+ its f&f,0
they're known to freeze accounts that do dumb shit,0
21 euro boy left,0
little booy,0
i'd need to ask sky where to put the thingies though,0
ZestyEgirl no way there is gay flag there,0
there is 0 reason it should be like this,0
shadow read ur dmmmmmmms and rate those songs i sent u,0
5 euro isnt even that much,0
x2,0
i got another customar,0
Ablue — Yesterday at 6:50 PM yes pls no transphobia,0
i should start selling onyx to people for 4$,0
your typical eOreo — Today at 1:50 AMguys where is onyx client,0
i wantd ot see if it would work,0
did ujust try to hit my kid,0
i can hear the cartlage in my jaw rubbing to gether,0
im so s**d,0
THANKS JO,0
do u like my house]',0
:||||||||||,0
hmmmmmmmmmmm,0
hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,0
wdym its like a survival server but with plugins like shop sethomes and other stuff,0
wood stone iron diamonds,0
mate you want to team?,0
ss's good or wat,0
amm i am going to medical shop so i will come in 10 minutes,0
nether star  glass  obsidian,0
amm i am going to medical shop so i will come in,0
sticks coal,0
any1 w/ the name vinny is kinda weird,0
leather  paper,0
I like how u can actively see us being online in leaderboard playtime,0
im abt to get on meteor for a pakor hack now,0
if ur a cool sport u can do it and ill patch it if u manage,0
if ur a cool sport u can do it and ill patch it if u manage without banning u lol,0
sky is a grandma,0
sticks  wood,0
sticks  planks,0
blaze rod  cobblestone,0
blaze rod  cobblestones,0
chest  iron ingots,0
iron ingots  chest,0
yoyoyoyoyo,0
yoyoyoyo,0
yoyoyo,0
can---,0
its kinda feels,0
its kinda feels nice,0
i lowkey want like,0
Im gonna make the server lag a bit could restart for it but if everyone just stays still for 10 seconds or so we're good,0
should beeeeeeeeeeeee,0
im down for both it's obvious it's server sided and u took all the effort u could take,0
istg my plugins r superior,0
istg my plugins r better,0
he skeleton gets a fire arrow and its supposed to blow up the tnt,0
i'll give you 2,0
u took all the good stuff :(((((((((((((((((((((((,0
we don't feel like sharing,0
we kinda don't wanna share the loot ..,0
amdumb,0
nah will look later am working on duel plugin,0
endstone looks kinda trash,0
bro stop,0
WHY ARE U TAKING IT,0
alr i'll stop,0
this parkour is boring,0
:moyai:,0
i need to do staff things now :moyai:,0
dupe not allowed :moyai:,0
cant cqathc me,0
you ain't hitting me,0
''can't injure defenseless players'',0
i didnt killed u i push u off,0
im innocent,0
stopp :(,0
ypo7,0
am gonna demolish the end island,0
why did u pick the biggest island u could find,0
guan_yeet,0
gonna mine the entire end island,0
am gonna mine the whole end island,0
i am broke there is no feasible way i build this farm,0
yo give me a color,0
mb mb,0
6 pistons 12 redstone 6 levers,0
:》》》》,0
you need another nametag for another zombie?,0
but what is xd?,0
yea ik it sucks,0
for example a normal survival base,0
''/pay _Heed 10000000000'',0
can someone collect 2 stacks of wool,0
mando just likes being mando,0
just tell me if hes going say he going nuke it again and ill deal with mando being himself,0
what do you think she'll like?,0
heed what is a black person,0
Ill get that done in a moment then!,0
i found ugly dirt,0
so i can get a minecraft girlfriend,0
look at this mnountain,0
u can check it mando it ruins my ac checks all the time,0
raphcator,0
Im a white american,0
i ment black,0
nana poo poo,0
a being,0
any1 awannma team,0
mb am blind,0
because when we turn them all into zombie villagers some might cure faster than others then the villager zombie will kill the cured zombie,0
.MCPE_GAMER4792 i apologise for being rude,0
you are so rude to me,0
ain't gotta do him so dirty,0
why do i have slowness a gizzillion,0
!"#$%&'()*+-./0123456789:;&lt;=&gt;?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_'abcdefghijklmnopqrstuvwxyz{|}~⌂ÇüéâäàåçêëèïîìÄÅÉæÆôöòûùÿÖÜø£Ø×ƒáíóúñÑªº¿®¬½¼¡«»,0
(mando),0
be active that mando don't blow our bulid,0
so you think its a bad thing being mentaly disabled?,0
y be racist against it,0
woah calm down its just a joke,0
okay thats homophobia,0
any1 want to 1v1 me on pvp legacy,0
but what do the challenges even do,0
but what do those challenges even do,0
dude just go check on ur farm lol!!,0
i do not take threats from little girls,0
but you only own island,0
but this is not your island area,0
but you only own main island,0
island,0
did u guys know i own the main end island,0
daylight dederor,0
sugercane,0
i have photos of him saved,0
why do people upload trashy content,0
hello michael,0
tv bro check this area.,0
just go with 2 stacks for now,0
:thumbs_up:,0
201 blocks long 43 blocks wide and 49 blocks high,0
201 blocks long 43 blocks wide and 49 blocks tall,0
TVe1 could u explain it in detail in discord?,0
TVe1 could u explain it in detail in discord,0
make it look natural,0
probably after the project is finished I'll end up with 10-20k,0
probably after the project is finished I'll end up with 10 to 20 thousand,0
finishing phase 2,0
wait i yhink i got some diamons,0
hlo bro tv,0
hlo tv,0
it looks amazing,0
its amazing,0
can't cuz noisy background,0
noisy background,0
hlo tv tp me,0
i feel kinda bored,0
ur boring,0
hey heed can you make sure noone griefs the submarine,0
got like 33 gold blocks rn,0
''/pay _Heed 100000000",0
type /pay _Heed 10000000,0
thy were about to push him in,0
should i got with yellow purple blue or red?,0
pick a colour,0
choose a color,0
red green blue or pink,0
am trying to pick a colour,0
nened a nametag,0
i get a nametag first,0
gonna get a nametag,0
yeah goog luck stronger sheep,0
TPTPTPTP,0
the earfquake one,0
u werent allowed to say pickles are gross,0
pickles are gros.,0
I hate pickles.,0
2022,0
2022 was amazing.,0
I still have poppys.,0
Si.,0
ew9ruhfgirfehgrf,0
I like being alone..,0
in the medows,0
The bot is being annoying?,0
(joke),0
and go 2 jail.,0
when i grow up i will commit alot of arson and go to jail.,0
oK So.,0
oK SO?,0
oK AND?,0
Feel.,0
Shorto13579,0
bring me back to the medows sirbot.,0
how much yall tall I am 1 meter and 69 centimeters,0
thats diff when i have bad gear myself.,0
i dont have a fucking sword.,0
SirBot1 who griefed skyz base ?,0
year old.,0
he tried to date a 14 year old girl.,0
shadow why is sky's base trashed,0
i love my nz1gers,1
i send all my bl@ckz boys down south,1
kingjaybird91 who r u,0
learn grammer then open your mouth :skull:,0
also the social media guy,0
and i ctrl del it,0
oh like a grass block i think grass grows underground,0
tom is kinda a 14 year old that says he is 12,0
sirbot it you are thinking of me killing skys villagers thats not nuking,0
calm down tom,0
clam jamal,0
calm down,0
in a gc,0
I was gonna go for lapis or diamond,0
and kb 1,0
Im sure you mean children,0
seb im using ur base to smelt,0
seb im borrowing ur melters,0
mvoe,0
WHAT HAPPENED TO MY MURDER RANK,0
yes stop being,0
mike has keep inv wth,0
Sirbot is hacking!1,0
alt+f4,0
community,0
and it was a toxic community,0
Goodluck tommy,0
oh mamamia I have nearly a stack of diamees,0
dumdedumdedum,0
You most likely will fall into it yourself,0
You most likely will fall into it yourself honestly,0
ikik,0
ikkikikikikikkkki,0
This is dumb,0
This is stupid,0
i got dumped on,0
im darknoob,0
find 1 with avg ping,0
What does it do&gt;,0
I will pass sirbot in hours muehauehauhea,0
Who was smelting stone-,0
just open ur mouth,0
pedo.,1
pedo?,1
pedo!,1
pedo..,1
tom are you at skys base,0
i change my mind i dont feel like doing allat,0
we having a party lmao,0
we having a party or?/,0
u finished w base?,0
guardians kids.,0
but i dont rlly feel like greifing,0
stop abusing shadow,0
why do i feel like shadow will nuke the whole server,0
ay ay wsg amigo,0
combo duel i hit him 29 times he hit me 100,0
not the skylbokc you know,0
What the crap are spice kings,0
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0
amm thus is my temporary base,0
MemerTc,0
